Leidimo serija ir nr.,Regionas,Rajonas,Nuosavybės forma,Urėdija,Girininkija,Kvartalas,Sklypai,Plotas,Kad. vietovė,Kad. blokas,Kad. nr.,Kirtimo rūšis,Galiojimo pradžia,Galiojimo pabaiga
A - 4779,Utenos,Utenos rajono kontroliuojama teritorija,valstybinė,Utenos miškų urėdija,Vyžuonų girininkija,65,2,2.1,0,0,0,Atvejinis kirtimas,2017-01-03,2017-12-31
A - 4779,Utenos,Utenos rajono kontroliuojama teritorija,valstybinė,Utenos miškų urėdija,Vyžuonų girininkija,70,19,0.9,0,0,0,Atvejinių kirtimų (paskutinis atvejis),2017-01-03,2017-12-31
A - 4779,Utenos,Utenos rajono kontroliuojama teritorija,valstybinė,Utenos miškų urėdija,Vyžuonų girininkija,70,5,1.8,0,0,0,Plynas kirtimas,2017-01-03,2017-12-31
A - 4784,Utenos,Utenos rajono kontroliuojama teritorija,valstybinė,Utenos miškų urėdija,Vyžuonų girininkija,67,"14,17",0.7,0,0,0,Kiti pagrindiniai kirtimai,2017-02-23,2017-12-31
A - 4640,Utenos,Utenos teritorinis poskyris,valstybinė,Anykščių miškų urėdija,Kavarsko girininkija,546,4,1.1,0,0,0,Atvejinis kirtimas,2017-01-02,2017-12-31
A - 4645,Utenos,Utenos teritorinis poskyris,valstybinė,Anykščių miškų urėdija,Kavarsko girininkija,504,7a,0.3,0,0,0,Plynas sanitarinis kirtimas (TN),2017-01-10,2017-12-31
A - 4851,Utenos,Utenos teritorinis poskyris,valstybinė,Anykščių miškų urėdija,Kavarsko girininkija,577,13b,0.7,0,0,0,Plynas sanitarinis kirtimas (PN),2017-04-25,2017-12-31
A - 4853,Utenos,Utenos teritorinis poskyris,valstybinė,Anykščių miškų urėdija,Kavarsko girininkija,551,"15d,16a",0.9,0,0,0,Plynas sanitarinis kirtimas (TN),2017-05-10,2017-12-31
A - 4854,Utenos,Utenos teritorinis poskyris,valstybinė,Anykščių miškų urėdija,Kavarsko girininkija,551,14c,0.4,0,0,0,Plynas sanitarinis kirtimas (PN),2017-05-10,2017-12-31
A - 4854,Utenos,Utenos teritorinis poskyris,valstybinė,Anykščių miškų urėdija,Kavarsko girininkija,551,15c,0.5,0,0,0,Plynas sanitarinis kirtimas (PN),2017-05-10,2017-12-31
A - 4855,Utenos,Utenos teritorinis poskyris,valstybinė,Anykščių miškų urėdija,Svėdasų girininkija,46,"21,24,25,30",19.7,0,0,0,Atrankinis kirtimas,2017-06-15,2017-12-31
A - 4865,Utenos,Utenos teritorinis poskyris,valstybinė,Anykščių miškų urėdija,Troškūnų girininkija,486,9,1.4,0,0,0,Atrankinis kirtimas,2017-11-24,2017-12-31
A - 4745,Utenos,Utenos teritorinis poskyris,valstybinė,Ignalinos miškų urėdija,Tverečiaus girininkija,1242,"11e,12e",0.9,0,0,0,Plynas kirtimas,2017-03-24,2017-12-31
A - 4745,Utenos,Utenos teritorinis poskyris,valstybinė,Ignalinos miškų urėdija,Tverečiaus girininkija,1246,"4e,10e",0.8,0,0,0,Plynas kirtimas,2017-03-24,2017-12-31
A - 4745,Utenos,Utenos teritorinis poskyris,valstybinė,Ignalinos miškų urėdija,Tverečiaus girininkija,1246,7e,0.1,0,0,0,Plynas kirtimas,2017-03-24,2017-12-31
A - 4745,Utenos,Utenos teritorinis poskyris,valstybinė,Ignalinos miškų urėdija,Tverečiaus girininkija,1246,8e,1.0,0,0,0,Plynas kirtimas,2017-03-24,2017-12-31
A - 4743,Utenos,Utenos teritorinis poskyris,valstybinė,Ignalinos miškų urėdija,Vaišniūnų girininkija,538,13,2.0,0,0,0,Plynas kirtimas,2017-02-09,2017-12-31
A - 6508,Utenos,Utenos teritorinis poskyris,valstybinė,Ignalinos miškų urėdija,Vaišniūnų girininkija,691,23a,2.2,0,0,0,Plynas kirtimas,2017-12-04,2018-12-31
A - 4785,Utenos,Utenos teritorinis poskyris,valstybinė,Utenos miškų urėdija,Balčių girininkija,281,"16,19",2.6,0,0,0,Plynas kirtimas,2017-03-01,2017-12-31
A - 4785,Utenos,Utenos teritorinis poskyris,valstybinė,Utenos miškų urėdija,Balčių girininkija,39,33,0.9,0,0,0,Plynas kirtimas,2017-03-01,2017-12-31
A - 4785,Utenos,Utenos teritorinis poskyris,valstybinė,Utenos miškų urėdija,Balčių girininkija,40,14,0.6,0,0,0,Plynas kirtimas,2017-03-01,2017-12-31
A - 4785,Utenos,Utenos teritorinis poskyris,valstybinė,Utenos miškų urėdija,Balčių girininkija,40,29,0.6,0,0,0,Plynas kirtimas,2017-03-01,2017-12-31
A - 4785,Utenos,Utenos teritorinis poskyris,valstybinė,Utenos miškų urėdija,Balčių girininkija,41,27,2.3,0,0,0,Atvejinis kirtimas,2017-03-01,2017-12-31
A - 4785,Utenos,Utenos teritorinis poskyris,valstybinė,Utenos miškų urėdija,Balčių girininkija,42,7,0.9,0,0,0,Atvejinis kirtimas,2017-03-01,2017-12-31
A - 4785,Utenos,Utenos teritorinis poskyris,valstybinė,Utenos miškų urėdija,Balčių girininkija,42,"9,10",2.1,0,0,0,Atvejinis kirtimas,2017-03-01,2017-12-31
A - 4785,Utenos,Utenos teritorinis poskyris,valstybinė,Utenos miškų urėdija,Balčių girininkija,56,14,1.0,0,0,0,Plynas kirtimas,2017-03-01,2017-12-31
A - 4773,Utenos,Utenos teritorinis poskyris,valstybinė,Utenos miškų urėdija,Dubingių girininkija,18,27,0.6,0,0,0,Plynas sanitarinis kirtimas (TN),2017-01-04,2017-12-31
A - 4773,Utenos,Utenos teritorinis poskyris,valstybinė,Utenos miškų urėdija,Dubingių girininkija,20,19,2.4,0,0,0,Plynas sanitarinis kirtimas (TN),2017-01-04,2017-12-31
A - 4773,Utenos,Utenos teritorinis poskyris,valstybinė,Utenos miškų urėdija,Dubingių girininkija,20,21,2.8,0,0,0,Plynas sanitarinis kirtimas (TN),2017-01-04,2017-12-31
A - 4773,Utenos,Utenos teritorinis poskyris,valstybinė,Utenos miškų urėdija,Dubingių girininkija,20,3,1.5,0,0,0,Plynas sanitarinis kirtimas (TN),2017-01-04,2017-12-31
A - 4773,Utenos,Utenos teritorinis poskyris,valstybinė,Utenos miškų urėdija,Dubingių girininkija,20,9,1.9,0,0,0,Plynas sanitarinis kirtimas (TN),2017-01-04,2017-12-31
A - 4775,Utenos,Utenos teritorinis poskyris,valstybinė,Utenos miškų urėdija,Dubingių girininkija,48,"2,4",3.0,0,0,0,Atvejinis kirtimas,2017-01-03,2017-12-31
A - 4775,Utenos,Utenos teritorinis poskyris,valstybinė,Utenos miškų urėdija,Dubingių girininkija,49,4,1.1,0,0,0,Atvejinis kirtimas,2017-01-03,2017-12-31
A - 4775,Utenos,Utenos teritorinis poskyris,valstybinė,Utenos miškų urėdija,Dubingių girininkija,50,2,0.6,0,0,0,Atvejinių kirtimų (paskutinis atvejis),2017-01-03,2017-12-31
A - 4775,Utenos,Utenos teritorinis poskyris,valstybinė,Utenos miškų urėdija,Dubingių girininkija,52,2,1.3,0,0,0,Plynas kirtimas,2017-01-03,2017-12-31
A - 4775,Utenos,Utenos teritorinis poskyris,valstybinė,Utenos miškų urėdija,Dubingių girininkija,52,6,1.5,0,0,0,Plynas kirtimas,2017-01-03,2017-12-31
A - 4775,Utenos,Utenos teritorinis poskyris,valstybinė,Utenos miškų urėdija,Dubingių girininkija,53,6,2.8,0,0,0,Plynas kirtimas,2017-01-03,2017-12-31
A - 4775,Utenos,Utenos teritorinis poskyris,valstybinė,Utenos miškų urėdija,Dubingių girininkija,54,14,3.1,0,0,0,Plynas kirtimas,2017-01-03,2017-12-31
A - 4776,Utenos,Utenos teritorinis poskyris,valstybinė,Utenos miškų urėdija,Kuktiškių girininkija,213,42,0.8,0,0,0,Plynas kirtimas,2017-01-03,2017-12-31
A - 4776,Utenos,Utenos teritorinis poskyris,valstybinė,Utenos miškų urėdija,Kuktiškių girininkija,23,17,3.0,0,0,0,Plynas kirtimas,2017-01-03,2017-12-31
A - 4776,Utenos,Utenos teritorinis poskyris,valstybinė,Utenos miškų urėdija,Kuktiškių girininkija,23,26,2.7,0,0,0,Plynas kirtimas,2017-01-03,2017-12-31
A - 4776,Utenos,Utenos teritorinis poskyris,valstybinė,Utenos miškų urėdija,Kuktiškių girininkija,24,53,0.5,0,0,0,Plynas kirtimas,2017-01-03,2017-12-31
A - 4776,Utenos,Utenos teritorinis poskyris,valstybinė,Utenos miškų urėdija,Kuktiškių girininkija,32,9,0.4,0,0,0,Atvejinis kirtimas,2017-01-03,2017-12-31
A - 4776,Utenos,Utenos teritorinis poskyris,valstybinė,Utenos miškų urėdija,Kuktiškių girininkija,32,9,1.7,0,0,0,Atvejinis kirtimas,2017-01-03,2017-12-31
A - 4776,Utenos,Utenos teritorinis poskyris,valstybinė,Utenos miškų urėdija,Kuktiškių girininkija,506,"19,21,26,27",3.3,0,0,0,Plynas kirtimas,2017-01-03,2017-12-31
A - 4776,Utenos,Utenos teritorinis poskyris,valstybinė,Utenos miškų urėdija,Kuktiškių girininkija,506,"22,27",1.2,0,0,0,Plynas kirtimas,2017-01-03,2017-12-31
A - 4790,Utenos,Utenos teritorinis poskyris,valstybinė,Utenos miškų urėdija,Kuktiškių girininkija,60,1,0.3,0,0,0,Plynas kirtimas,2017-07-17,2017-12-31
A - 4790,Utenos,Utenos teritorinis poskyris,valstybinė,Utenos miškų urėdija,Kuktiškių girininkija,60,"3,4",1.9,0,0,0,Plynas kirtimas,2017-07-17,2017-12-31
A - 4778,Utenos,Utenos teritorinis poskyris,valstybinė,Utenos miškų urėdija,Utenos girininkija,490,"21,35,41",1.6,0,0,0,Plynas kirtimas,2017-01-03,2017-12-31
A - 4778,Utenos,Utenos teritorinis poskyris,valstybinė,Utenos miškų urėdija,Utenos girininkija,490,"24,25,38,40",1.4,0,0,0,Plynas kirtimas,2017-01-03,2017-12-31
A - 4778,Utenos,Utenos teritorinis poskyris,valstybinė,Utenos miškų urėdija,Utenos girininkija,490,26,1.3,0,0,0,Plynas kirtimas,2017-01-03,2017-12-31
A - 4778,Utenos,Utenos teritorinis poskyris,valstybinė,Utenos miškų urėdija,Utenos girininkija,490,"43,44",0.7,0,0,0,Plynas kirtimas,2017-01-03,2017-12-31
A - 4778,Utenos,Utenos teritorinis poskyris,valstybinė,Utenos miškų urėdija,Utenos girininkija,52,8,2.3,0,0,0,Plynas kirtimas,2017-01-03,2017-12-31
A - 4778,Utenos,Utenos teritorinis poskyris,valstybinė,Utenos miškų urėdija,Utenos girininkija,57,"23,24",1.7,0,0,0,Plynas kirtimas,2017-01-03,2017-12-31
A - 4778,Utenos,Utenos teritorinis poskyris,valstybinė,Utenos miškų urėdija,Utenos girininkija,71,"14,15,22",1.9,0,0,0,Plynas kirtimas,2017-01-03,2017-12-31
A - 4788,Utenos,Utenos teritorinis poskyris,valstybinė,Utenos miškų urėdija,Utenos girininkija,38,46,0.2,0,0,0,Plynas kirtimas,2017-05-10,2017-12-31
A - 4788,Utenos,Utenos teritorinis poskyris,valstybinė,Utenos miškų urėdija,Utenos girininkija,38,49,0.8,0,0,0,Plynas kirtimas,2017-05-10,2017-12-31
A - 4788,Utenos,Utenos teritorinis poskyris,valstybinė,Utenos miškų urėdija,Utenos girininkija,39,16,0.7,0,0,0,Plynas kirtimas,2017-05-10,2017-12-31
A - 4788,Utenos,Utenos teritorinis poskyris,valstybinė,Utenos miškų urėdija,Utenos girininkija,39,19,0.3,0,0,0,Plynas kirtimas,2017-05-10,2017-12-31
A - 4788,Utenos,Utenos teritorinis poskyris,valstybinė,Utenos miškų urėdija,Utenos girininkija,39,24,0.4,0,0,0,Plynas kirtimas,2017-05-10,2017-12-31
A - 4789,Utenos,Utenos teritorinis poskyris,valstybinė,Utenos miškų urėdija,Utenos girininkija,40,4,0.9,0,0,0,Atvejinis kirtimas,2017-07-17,2017-12-31
A - 4789,Utenos,Utenos teritorinis poskyris,valstybinė,Utenos miškų urėdija,Utenos girininkija,46,26,1.8,0,0,0,Plynas kirtimas,2017-07-17,2017-12-31
A - 4789,Utenos,Utenos teritorinis poskyris,valstybinė,Utenos miškų urėdija,Utenos girininkija,50,7,2.1,0,0,0,Plynas kirtimas,2017-07-17,2017-12-31
A - 4789,Utenos,Utenos teritorinis poskyris,valstybinė,Utenos miškų urėdija,Utenos girininkija,59,"8,12,24",3.0,0,0,0,Plynas kirtimas,2017-07-17,2017-12-31
A - 4789,Utenos,Utenos teritorinis poskyris,valstybinė,Utenos miškų urėdija,Utenos girininkija,87,8,1.7,0,0,0,Atvejinis kirtimas,2017-07-17,2017-12-31
A - 4774,Utenos,Utenos teritorinis poskyris,valstybinė,Utenos miškų urėdija,Videniškių girininkija,17,2,1.6,0,0,0,Plynas kirtimas,2017-01-03,2017-12-31
A - 4774,Utenos,Utenos teritorinis poskyris,valstybinė,Utenos miškų urėdija,Videniškių girininkija,319,"11,18",2.2,0,0,0,Plynas kirtimas,2017-01-03,2017-12-31
A - 4774,Utenos,Utenos teritorinis poskyris,valstybinė,Utenos miškų urėdija,Videniškių girininkija,319,17,2.9,0,0,0,Atvejinis kirtimas,2017-01-03,2017-12-31
A - 4774,Utenos,Utenos teritorinis poskyris,valstybinė,Utenos miškų urėdija,Videniškių girininkija,388,"1,2,3,4,5,13",7.9,0,0,0,Plynas kirtimas,2017-01-03,2017-12-31
A - 4780,Utenos,Utenos teritorinis poskyris,valstybinė,Utenos miškų urėdija,Videniškių girininkija,396,4,0.2,0,0,0,Plynas sanitarinis kirtimas (PN),2017-01-12,2017-12-31
A - 4780,Utenos,Utenos teritorinis poskyris,valstybinė,Utenos miškų urėdija,Videniškių girininkija,396,4,0.4,0,0,0,Plynas sanitarinis kirtimas (PN),2017-01-12,2017-12-31
A - 4786,Utenos,Utenos teritorinis poskyris,valstybinė,Utenos miškų urėdija,Videniškių girininkija,39,30,1.7,0,0,0,Plynas kirtimas,2017-03-10,2017-12-31
A - 4786,Utenos,Utenos teritorinis poskyris,valstybinė,Utenos miškų urėdija,Videniškių girininkija,7,36,1.3,0,0,0,Plynas kirtimas,2017-03-10,2017-12-31
A - 4786,Utenos,Utenos teritorinis poskyris,valstybinė,Utenos miškų urėdija,Videniškių girininkija,7,49,0.3,0,0,0,Plynas kirtimas,2017-03-10,2017-12-31
A - 4787,Utenos,Utenos teritorinis poskyris,valstybinė,Utenos miškų urėdija,Vyžuonų girininkija,52,25,0.5,0,0,0,Plynas sanitarinis kirtimas (PN),2017-03-24,2017-12-31
A - 4787,Utenos,Utenos teritorinis poskyris,valstybinė,Utenos miškų urėdija,Vyžuonų girininkija,63,3,0.1,0,0,0,Plynas sanitarinis kirtimas (PN),2017-03-24,2017-12-31
A - 4795,Utenos,Utenos teritorinis poskyris,valstybinė,Utenos miškų urėdija,Vyžuonų girininkija,49,11,1.2,0,0,0,Plynas sanitarinis kirtimas (PN),2017-09-08,2017-12-31
A - 4697,Utenos,Utenos teritorinis poskyris,valstybinė,Zarasų miškų urėdija,Dusetų girininkija,12,9,0.9,0,0,0,Atvejinis kirtimas,2017-01-05,2017-12-31
A - 4697,Utenos,Utenos teritorinis poskyris,valstybinė,Zarasų miškų urėdija,Dusetų girininkija,2,30,2.4,0,0,0,Atvejinis kirtimas,2017-01-05,2017-12-31
A - 4697,Utenos,Utenos teritorinis poskyris,valstybinė,Zarasų miškų urėdija,Dusetų girininkija,4,13,0.8,0,0,0,Atvejinis kirtimas,2017-01-05,2017-12-31
A - 4697,Utenos,Utenos teritorinis poskyris,valstybinė,Zarasų miškų urėdija,Dusetų girininkija,6,19,0.3,0,0,0,Atvejinių kirtimų (paskutinis atvejis),2017-01-05,2017-12-31
A - 4697,Utenos,Utenos teritorinis poskyris,valstybinė,Zarasų miškų urėdija,Dusetų girininkija,6,8,0.5,0,0,0,Atvejinis kirtimas,2017-01-05,2017-12-31
A - 4819,Utenos,Utenos teritorinis poskyris,valstybinė,Zarasų miškų urėdija,Salako girininkija,83,"11,14",2.2,0,0,0,Plynas kirtimas,2017-09-01,2017-12-31
A - 4815,Utenos,Utenos teritorinis poskyris,valstybinė,Zarasų miškų urėdija,Smalvų girininkija,20,"1,8",2.8,0,0,0,Plynas kirtimas,2017-04-28,2017-12-31
A - 4815,Utenos,Utenos teritorinis poskyris,valstybinė,Zarasų miškų urėdija,Smalvų girininkija,23,"2,3",2.8,0,0,0,Plynas kirtimas,2017-04-28,2017-12-31
A - 4815,Utenos,Utenos teritorinis poskyris,valstybinė,Zarasų miškų urėdija,Smalvų girininkija,31,10,1.6,0,0,0,Plynas kirtimas,2017-04-28,2017-12-31
A - 4815,Utenos,Utenos teritorinis poskyris,valstybinė,Zarasų miškų urėdija,Smalvų girininkija,31,"10,11",0.7,0,0,0,Plynas kirtimas,2017-04-28,2017-12-31
A - 4700,Utenos,Utenos teritorinis poskyris,valstybinė,Zarasų miškų urėdija,Zarasų girininkija,39,25,1.1,0,0,0,Plynas kirtimas,2017-01-06,2017-12-31
A - 4700,Utenos,Utenos teritorinis poskyris,valstybinė,Zarasų miškų urėdija,Zarasų girininkija,39,"7,10,12,13,14,15,17,18,19",3.9,0,0,0,Plynas kirtimas,2017-01-06,2017-12-31
A - 4700,Utenos,Utenos teritorinis poskyris,valstybinė,Zarasų miškų urėdija,Zarasų girininkija,41,13,0.6,0,0,0,Plynas kirtimas,2017-01-06,2017-12-31
A - 4805,Utenos,Utenos teritorinis poskyris,valstybinė,Zarasų miškų urėdija,Zarasų girininkija,36,"10,11",1.5,0,0,0,Plynas kirtimas,2017-01-25,2017-12-31
A - 4823,Utenos,Utenos teritorinis poskyris,valstybinė,Zarasų miškų urėdija,Zarasų girininkija,8,"16,12",1.2,0,0,0,Plynas kirtimas,2017-11-13,2017-12-31
A - 28593,Utenos,Zarasų rajono kontroliuojama teritorija,privati,Zarasų miškų urėdija,Antazavės girininkija,222,37,0.7,4364,0002,0260,Atvejinis kirtimas,2017-01-03,2017-12-31
A - 30503,Utenos,Zarasų rajono kontroliuojama teritorija,privati,Zarasų miškų urėdija,Antazavės girininkija,269,42,0.9,4304,0003,0391,Atvejinis kirtimas,2017-01-11,2017-12-31
A - 30504,Utenos,Zarasų rajono kontroliuojama teritorija,privati,Zarasų miškų urėdija,Antazavės girininkija,258,"36,38",2.0,4304,0003,0087,Plynas kirtimas,2017-01-13,2017-12-31
A - 30513,Utenos,Zarasų rajono kontroliuojama teritorija,privati,Zarasų miškų urėdija,Antazavės girininkija,227,1,0.7,4357,0002,0031,Plynas kirtimas,2017-01-20,2017-12-31
A - 30514,Utenos,Zarasų rajono kontroliuojama teritorija,privati,Zarasų miškų urėdija,Antazavės girininkija,227,"3,3a",1.1,4357,0002,0046,Plynas kirtimas,2017-01-20,2017-12-31
A - 30539,Utenos,Zarasų rajono kontroliuojama teritorija,privati,Zarasų miškų urėdija,Antazavės girininkija,35,"20,21,22a,32",2.3,4330,0002,0244,Atrankinis kirtimas,2017-02-07,2017-12-31
A - 30539,Utenos,Zarasų rajono kontroliuojama teritorija,privati,Zarasų miškų urėdija,Antazavės girininkija,35,"40a,39",1.2,4330,0002,0244,Atrankinis kirtimas,2017-02-07,2017-12-31
A - 30541,Utenos,Zarasų rajono kontroliuojama teritorija,privati,Zarasų miškų urėdija,Antazavės girininkija,292,24,0.9,4307,0001,0089,Plynas kirtimas,2017-02-14,2017-12-31
A - 30543,Utenos,Zarasų rajono kontroliuojama teritorija,privati,Zarasų miškų urėdija,Antazavės girininkija,247,71,0.0,4304,0003,0537,Plynas kirtimas,2017-02-14,2017-12-31
A - 30543,Utenos,Zarasų rajono kontroliuojama teritorija,privati,Zarasų miškų urėdija,Antazavės girininkija,247,"71,72",0.8,4304,0003,0537,Plynas kirtimas,2017-02-14,2017-12-31
A - 30567,Utenos,Zarasų rajono kontroliuojama teritorija,privati,Zarasų miškų urėdija,Antazavės girininkija,285,4,0.1,4307,0001,0388,Atvejinis kirtimas,2017-03-21,2017-12-31
A - 30579,Utenos,Zarasų rajono kontroliuojama teritorija,privati,Zarasų miškų urėdija,Antazavės girininkija,35,12c,0.2,4330,0002,0144,Plynas kirtimas,2017-04-19,2017-12-31
A - 30586,Utenos,Zarasų rajono kontroliuojama teritorija,privati,Zarasų miškų urėdija,Antazavės girininkija,35,"14,15,18",0.9,4330,0002,0013,Plynas kirtimas,2017-05-12,2017-12-31
A - 30592,Utenos,Zarasų rajono kontroliuojama teritorija,privati,Zarasų miškų urėdija,Antazavės girininkija,271,80,1.9,4364,0001,0418,Plynas kirtimas,2017-05-18,2017-12-31
A - 30593,Utenos,Zarasų rajono kontroliuojama teritorija,privati,Zarasų miškų urėdija,Antazavės girininkija,237,"90,91",1.2,4364,0002,0463,Plynas kirtimas,2017-05-18,2017-12-31
A - 30594,Utenos,Zarasų rajono kontroliuojama teritorija,privati,Zarasų miškų urėdija,Antazavės girininkija,237,84,0.3,4364,0002,0462,Plynas kirtimas,2017-05-18,2017-12-31
A - 30600,Utenos,Zarasų rajono kontroliuojama teritorija,privati,Zarasų miškų urėdija,Antazavės girininkija,42,"17,31,3232a,",2.0,4307,0002,0240,Plynas kirtimas,2017-05-30,2017-12-31
A - 36260,Utenos,Zarasų rajono kontroliuojama teritorija,privati,Zarasų miškų urėdija,Antazavės girininkija,251,"28,29c",1.8,4364,0002,0172,Plynas kirtimas,2017-07-11,2017-12-31
A - 36260,Utenos,Zarasų rajono kontroliuojama teritorija,privati,Zarasų miškų urėdija,Antazavės girininkija,251,"34b,38b",1.0,4364,0002,0172,Plynas kirtimas,2017-07-11,2017-12-31
A - 36261,Utenos,Zarasų rajono kontroliuojama teritorija,privati,Zarasų miškų urėdija,Antazavės girininkija,251,"34d,34e,34g,49",2.3,4364,0002,0172,Plynas kirtimas,2017-07-11,2017-12-31
A - 36261,Utenos,Zarasų rajono kontroliuojama teritorija,privati,Zarasų miškų urėdija,Antazavės girininkija,251,"50,69b",2.0,4364,0002,0172,Plynas kirtimas,2017-07-11,2017-12-31
A - 36262,Utenos,Zarasų rajono kontroliuojama teritorija,privati,Zarasų miškų urėdija,Antazavės girininkija,295,29,0.4,4307,0002,0090,Plynas kirtimas,2017-07-11,2017-12-31
A - 36262,Utenos,Zarasų rajono kontroliuojama teritorija,privati,Zarasų miškų urėdija,Antazavės girininkija,296,10,0.8,4307,0002,0090,Plynas kirtimas,2017-07-11,2017-12-31
A - 36262,Utenos,Zarasų rajono kontroliuojama teritorija,privati,Zarasų miškų urėdija,Antazavės girininkija,296,9,0.5,4307,0002,0090,Plynas kirtimas,2017-07-11,2017-12-31
A - 36274,Utenos,Zarasų rajono kontroliuojama teritorija,privati,Zarasų miškų urėdija,Antazavės girininkija,293,16,1.7,4307,0002,0500,Plynas kirtimas,2017-07-18,2017-12-31
A - 36277,Utenos,Zarasų rajono kontroliuojama teritorija,privati,Zarasų miškų urėdija,Antazavės girininkija,245,"46,47",1.8,4357,0003,0003,Plynas kirtimas,2017-07-28,2017-12-31
A - 36279,Utenos,Zarasų rajono kontroliuojama teritorija,privati,Zarasų miškų urėdija,Antazavės girininkija,248,33,0.7,4304,0003,0541,Plynas kirtimas,2017-08-01,2017-12-31
A - 36280,Utenos,Zarasų rajono kontroliuojama teritorija,privati,Zarasų miškų urėdija,Antazavės girininkija,266,43a,1.5,4304,0004,0036,Plynas kirtimas,2017-08-03,2017-12-31
A - 36280,Utenos,Zarasų rajono kontroliuojama teritorija,privati,Zarasų miškų urėdija,Antazavės girininkija,266,45a,1.0,4304,0004,0036,Plynas kirtimas,2017-08-03,2017-12-31
A - 36280,Utenos,Zarasų rajono kontroliuojama teritorija,privati,Zarasų miškų urėdija,Antazavės girininkija,267,40b,0.1,4304,0004,0036,Plynas kirtimas,2017-08-03,2017-12-31
A - 36281,Utenos,Zarasų rajono kontroliuojama teritorija,privati,Zarasų miškų urėdija,Antazavės girininkija,267,"33a,34a",0.5,4304,0004,0036,Plynas kirtimas,2017-08-03,2017-12-31
A - 36282,Utenos,Zarasų rajono kontroliuojama teritorija,privati,Zarasų miškų urėdija,Antazavės girininkija,267,"24a,24d",0.9,4304,0004,0002,Atrankinis kirtimas,2017-08-04,2017-12-31
A - 36282,Utenos,Zarasų rajono kontroliuojama teritorija,privati,Zarasų miškų urėdija,Antazavės girininkija,267,24e,0.1,4304,0004,0002,Plynas kirtimas,2017-08-04,2017-12-31
A - 36282,Utenos,Zarasų rajono kontroliuojama teritorija,privati,Zarasų miškų urėdija,Antazavės girininkija,267,29a,1.6,4304,0004,0002,Atrankinis kirtimas,2017-08-04,2017-12-31
A - 36282,Utenos,Zarasų rajono kontroliuojama teritorija,privati,Zarasų miškų urėdija,Antazavės girininkija,267,29b,0.3,4304,0004,0002,Plynas kirtimas,2017-08-04,2017-12-31
A - 36283,Utenos,Zarasų rajono kontroliuojama teritorija,privati,Zarasų miškų urėdija,Antazavės girininkija,240,"6,7,8,9,9a",1.8,4357,0002,0059,Plynas kirtimas,2017-08-04,2017-12-31
A - 36283,Utenos,Zarasų rajono kontroliuojama teritorija,privati,Zarasų miškų urėdija,Antazavės girininkija,240,"9,10,16a,16b,17",3.0,4357,0002,0059,Plynas kirtimas,2017-08-04,2017-12-31
A - 36284,Utenos,Zarasų rajono kontroliuojama teritorija,privati,Zarasų miškų urėdija,Antazavės girininkija,240,"10,11",1.4,4357,0002,0059,Plynas kirtimas,2017-08-04,2017-12-31
A - 36284,Utenos,Zarasų rajono kontroliuojama teritorija,privati,Zarasų miškų urėdija,Antazavės girininkija,240,"9,10",1.5,4357,0002,0059,Plynas kirtimas,2017-08-04,2017-12-31
A - 36285,Utenos,Zarasų rajono kontroliuojama teritorija,privati,Zarasų miškų urėdija,Antazavės girininkija,262,"36,37",1.1,4364,0001,0430,Plynas kirtimas,2017-08-04,2017-12-31
A - 36293,Utenos,Zarasų rajono kontroliuojama teritorija,privati,Zarasų miškų urėdija,Antazavės girininkija,267,35b,0.3,4304,0004,0036,Atrankinis kirtimas,2017-08-22,2017-12-31
A - 36293,Utenos,Zarasų rajono kontroliuojama teritorija,privati,Zarasų miškų urėdija,Antazavės girininkija,267,36a,1.1,4304,0004,0036,Atrankinis kirtimas,2017-08-22,2017-12-31
A - 36294,Utenos,Zarasų rajono kontroliuojama teritorija,privati,Zarasų miškų urėdija,Antazavės girininkija,267,40a,0.4,4304,0004,0036,Atrankinis kirtimas,2017-08-22,2017-12-31
A - 36319,Utenos,Zarasų rajono kontroliuojama teritorija,privati,Zarasų miškų urėdija,Antazavės girininkija,228,28,0.3,4357,0002,0129,Plynas kirtimas,2017-10-17,2017-12-31
A - 36319,Utenos,Zarasų rajono kontroliuojama teritorija,privati,Zarasų miškų urėdija,Antazavės girininkija,228,31,0.7,4357,0002,0129,Plynas kirtimas,2017-10-17,2017-12-31
A - 36319,Utenos,Zarasų rajono kontroliuojama teritorija,privati,Zarasų miškų urėdija,Antazavės girininkija,228,32,0.6,4357,0002,0129,Plynas kirtimas,2017-10-17,2017-12-31
A - 36320,Utenos,Zarasų rajono kontroliuojama teritorija,privati,Zarasų miškų urėdija,Antazavės girininkija,228,27a,0.9,4357,0002,0129,Atrankinis kirtimas,2017-10-17,2017-12-31
A - 36324,Utenos,Zarasų rajono kontroliuojama teritorija,privati,Zarasų miškų urėdija,Antazavės girininkija,205,8,1.4,4350,0002,0059,Plynas sanitarinis kirtimas (PN),2017-10-19,2017-12-31
A - 36333,Utenos,Zarasų rajono kontroliuojama teritorija,privati,Zarasų miškų urėdija,Antazavės girininkija,257,7,1.5,4357,0003,0111,Plynas kirtimas,2017-11-14,2017-12-31
A - 36338,Utenos,Zarasų rajono kontroliuojama teritorija,privati,Zarasų miškų urėdija,Antazavės girininkija,277,"84,88,89,93,95",2.5,4330,0002,0163,Plynas kirtimas,2017-11-21,2017-12-31
